id,date,total_agr_land,workforce,trees,arable_land,ley,perm_grass,perm_crops,prot_cult,add_agr_land,oth_land,qual_landscape,spec_crops,grapes,vegetables,fruits,oth_spec_crops,animal_unit,cattle_animal_unit,dairy_cows,suckler_cows,hor_shee_goa,pigs_poultry,pigs,poultry,eco_proof,organic,farmtype,region,age,educ,cons_general,percep_hail,percep_drought,percep_frost,percep_heavyrain,percep_longrain,percep_heat,cons_farm,self_reduc,self_act,self_cap,self_conf,self_not,legum,legum_eff,conc,conc_eff,add,add_eff,lact,lact_eff,breed,breed_eff,covman,covman_eff,comp,comp_eff,drag,drag_eff,cov,cov_eff,plough,plough_eff,solar,solar_eff,biog,biog_eff,ecodr,ecodr_eff,legum_imag,conc_imag,add_imag,lact_imag,breed_imag,covman_imag,comp_imag,drag_imag,cov_imag,plough_imag,solar_imag,biog_imag,ecodr_imag,activ_dairy,activ_cattle,activ_pig,activ_poultry,activ_arab,activ_special,activ_nonag,attain_ghg,attain_yield,attain_biodiv,attain_soil,attain_incom,attain_acknow,innov_pion,innov_early,innov_thorou,innov_others,innov_trad,satisf_ldw,thresh_ldw,satisf_total,thresh_total,share,others_opinions,soc_impr,soc_inc,soc_env,soc_compinc,soc_compenv,net_name1_neigh,net_name1_work,net_name1_frien,net_name1_fam,net_name1_part,net_name1_club,net_name1_vet,net_name1_ext,net_name1_oth,net_name2_neigh,net_name2_work,net_name2_frien,net_name2_fam,net_name2_part,net_name2_club,net_name2_vet,net_name2_ext,net_name2_oth,net_name3_neigh,net_name3_work,net_name3_frien,net_name3_fam,net_name3_part,net_name3_club,net_name3_vet,net_name3_ext,net_name3_oth,net_name4_neigh,net_name4_work,net_name4_frien,net_name4_fam,net_name4_part,net_name4_club,net_name4_vet,net_name4_ext,net_name4_oth,net_name5_neigh,net_name5_work,net_name5_frien,net_name5_fam,net_name5_part,net_name5_club,net_name5_vet,net_name5_ext,net_name5_oth,net_name6_neigh,net_name6_work,net_name6_frien,net_name6_fam,net_name6_part,net_name6_club,net_name6_vet,net_name6_ext,net_name6_oth,net_name7_neigh,net_name7_work,net_name7_frien,net_name7_fam,net_name7_part,net_name7_club,net_name7_vet,net_name7_ext,net_name7_oth,net_name8_neigh,net_name8_work,net_name8_frien,net_name8_fam,net_name8_part,net_name8_club,net_name8_vet,net_name8_ext,net_name8_oth,net_name9_neigh,net_name9_work,net_name9_frien,net_name9_fam,net_name9_part,net_name9_club,net_name9_vet,net_name9_ext,net_name9_oth,net_name10_neigh,net_name10_work,net_name10_frien,net_name10_fam,net_name10_part,net_name10_club,net_name10_vet,net_name10_ext,net_name10_oth,net_name1_imp,net_name2_imp,net_name3_imp,net_name4_imp,net_name5_imp,net_name6_imp,net_name7_imp,net_name8_imp,net_name9_imp,net_name10_imp,lott_1,lott_2,lott_3,agroconcept,network,GHG_goal,env_goal,biodiv_goal,acknow_goal,yield_goal,income_goal,info_gew,info_resul,interviewtime
74,31.03.2019 23:58,2825,3.59013,23,1661,285,849,28,2,0,32,0,699,0,671,28,0,9.6749,9.6749,0,2.0301,0,0,0,0,1,1,Livestock,Flaachtal,NA,4,4,2,2,1,1,2,2,4,4,4,4,4,4,2,2,2,4,1,5,3,4,2,NA,2,2,1,2,1,4,2,4,2,4,1,5,2,4,1,4,NA,NA,NA,NA,1,0,NA,NA,1,0,NA,1,NA,4,2,3,3,1,1,3,2,3,4,4,3,4,2,4,3,4,5,3,9,3,6,4,4,4,4,4,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,2,NA,NA,NA,7,3,1,1,7,2,6,1,4,3,5,1,1,3344.13
75,01.04.2019 20:41,2586,4.61628,132,1835,151,580,0,0,20,46,0,1097,0,1097,0,0,21.1993,21.1993,0,16.1507,0,0,0,0,1,0,Livestock,Thurtal,59,2,5,2,3,2,3,1,3,4,5,5,4,5,5,1,4,1,4,1,4,1,4,2,NA,1,4,1,4,1,3,1,4,1,4,2,4,2,NA,1,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,2,1,2,2,1,1,1,4,4,4,4,2,4,4,5,4,5,4,2,4,4,5,2,2,2,3,4,2,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,1,1,1,7,7,8,1,10,5,3,6,1,2,4,2,1,8706.29
76,01.04.2019 20:25,3064,3.06537,34,968,852,1244,0,0,0,600,0,0,0,0,0,0,61.4928,61.4928,51.0356,0,0,0,0,0,1,0,Livestock,Flaachtal,38,2,4,1,2,1,2,2,3,3,5,5,4,5,3,2,4,2,2,2,5,2,2,1,NA,1,4,2,4,1,4,1,3,1,5,2,4,2,5,1,4,1,0,1,0,NA,NA,1,NA,NA,NA,1,1,NA,1,5,5,5,1,1,1,4,4,3,5,5,4,4,5,4,4,5,5,6,4,5,3,2,2,4,4,2,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,2,11,1,1,9,3,6,2,1,4,5,2,1,1307.13
77,01.04.2019 20:30,6516,4.72324,82,3395,1386,1159,0,0,5,282,0,0,0,0,0,0,84.8934,82.6734,71.8274,0,2.1,0.12,0,0.12,1,0,Livestock,Flaachtal,NA,2,4,1,2,2,2,2,2,4,4,4,4,3,4,2,3,1,4,2,3,2,2,2,NA,2,3,2,3,1,5,1,3,2,2,2,4,2,4,1,3,0,NA,1,0,0,0,0,NA,NA,0,1,0,NA,1,5,5,5,1,2,2,3,1,4,4,4,4,3,4,3,5,5,4,8,4,7,4,4,3,3,4,3,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,NA,NA,NA,NA,2,15,8,1,6,3,5,4,1,2,6,1,1,1285.54
78,01.04.2019 22:13,3471,2.76747,19,2921,37,448,0,0,12,126,0,0,0,0,0,0,74.2168,74.2168,0,0,0,0,0,0,1,0,Livestock,Stammertal,47,1,4,1,1,2,1,2,1,3,1,1,1,2,1,2,1,2,1,2,NA,3,NA,2,NA,1,4,2,1,1,5,2,1,2,1,2,2,2,4,2,2,1,0,NA,NA,0,NA,0,NA,0,0,1,1,0,5,1,1,3,1,3,5,1,5,3,5,5,3,1,2,1,2,2,5,10,5,7,4,1,1,1,1,1,2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,14,8,0,1,2,4,3,1,5,6,2,1,1957.31
79,04.04.2019 15:18,3105,2.58956,9,1874,505,510,213,0,3,1162,0,209,32,4,0,177,30.4779,29.7779,0,23.737,0.7,0,0,0,1,0,Livestock,Flaachtal,NA,2,5,2,3,3,2,2,3,4,4,3,2,2,4,2,3,1,2,1,4,1,2,2,4,1,5,2,2,1,4,2,5,2,1,2,4,2,2,1,5,1,NA,NA,NA,1,NA,0,NA,0,1,0,1,NA,4,2,5,5,1,1,3,4,3,4,5,2,1,3,5,3,4,4,2,5,2,2,4,3,1,3,4,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,14,1,1,1,4,6,3,1,2,5,1,1,4899.02
80,04.04.2019 15:32,4323,1.6939,77,3524,0,751,48,0,0,435,0,48,48,0,0,0,9.9537,9.9537,8.8411,1,0,0,0,0,1,0,Livestock,Flaachtal,49,1,4,1,2,1,2,2,2,4,5,2,5,5,5,1,5,1,5,1,5,2,NA,2,NA,1,5,2,1,2,4,1,NA,1,NA,2,NA,2,1,1,5,NA,NA,NA,0,1,NA,0,0,NA,NA,1,0,NA,1,1,3,5,1,1,1,3,4,2,5,5,5,3,2,4,4,4,4,6,4,3,4,2,1,1,3,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,6,10,5,0,4,5,6,2,1,3,4,1,1,3022.86
81,04.04.2019 15:26,3474,1.98102,27,3035,100,339,0,0,0,234,0,190,0,190,0,0,23.8828,23.8828,0,0,0,0,0,0,1,0,Livestock,Kohlfirst/Rhein,49,2,4,2,2,2,2,2,2,4,3,3,2,3,3,2,3,2,2,2,NA,3,NA,2,2,1,3,2,2,1,4,1,3,2,3,2,4,2,2,1,4,1,1,NA,NA,1,NA,1,NA,NA,0,1,0,NA,5,1,5,3,1,2,3,4,4,4,5,4,4,2,3,4,4,4,4,6,4,4,4,2,1,1,2,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,2,2,1,NA,5,9,5,0,9,2,3,6,1,5,4,2,1,2023.47
82,08.04.2019 16:06,624,0.13728,0,0,0,0,624,0,0,0,0,0,0,0,0,624,0,0,0,0,0,0,0,0,0,0,Specialized crops,Flaachtal,41,3,5,2,3,2,1,3,3,5,2,2,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,1,2,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,5,5,5,5,2,2,2,5,4,4,4,4,3,3,4,4,3,5,1,6,4,5,1,3,1,4,4,3,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,8,0,1,2,5,3,1,4,6,1,2,1190.97
83,08.04.2019 21:40,5620,2.53034,35,4959,0,354,252,0,28,612,0,252,245,644,7,0,0,0,0,0,0,0,0,0,1,0,Arable farming,Flaachtal,50,1,5,1,3,3,2,3,3,5,3,3,3,3,4,3,3,3,3,3,NA,3,NA,3,NA,3,NA,3,NA,2,NA,1,5,2,4,2,5,2,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,5,5,5,5,1,1,1,2,5,2,3,5,4,1,1,2,3,3,5,12,5,12,4,4,4,4,2,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,NA,NA,NA,NA,NA,6,1,1,0,5,2,3,5,1,4,6,1,1,10297.4
84,08.04.2019 20:44,5039,1.85233,58,4168,280,480,0,0,111,350,0,0,0,0,0,0,24.4391,24.4391,0,0,0,0,0,0,1,0,Livestock,Kohlfirst/Rhein,51,2,4,2,2,1,1,1,2,4,2,2,1,1,2,2,1,2,1,2,NA,3,NA,2,1,2,1,2,NA,1,3,2,1,1,5,2,2,2,NA,1,4,0,0,NA,NA,0,1,0,NA,0,NA,0,0,NA,3,1,1,1,1,1,1,5,5,3,5,3,3,3,3,3,5,3,2,4,2,5,2,4,4,3,2,3,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,3,6,2,1,4,5,3,1,2,2053.39
85,08.04.2019 20:35,1305,0.45088,5,1154,0,141,10,0,0,21,0,10,0,0,0,10,2.1585,0,0,0,2.1585,0,0,0,1,0,Others,Flaachtal,50,1,4,1,2,1,2,1,1,3,2,2,5,4,4,2,NA,2,NA,3,NA,3,NA,3,NA,2,NA,2,NA,2,NA,2,2,1,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0,5,5,5,5,1,1,1,5,4,4,4,2,3,3,3,4,5,4,4,2,4,7,1,1,1,2,3,5,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,NA,NA,NA,NA,NA,NA,10,7,8,0,4,5,3,4,6,2,1,1,1,1125.53
86,08.04.2019 20:58,2187,0.63959,2,1552,180,455,0,0,0,7,0,0,0,0,0,0,5.8685,0,0,0,5.8685,0,0,0,1,0,Others,Kohlfirst/Rhein,51,1,5,1,2,1,2,2,2,4,3,2,2,3,4,2,4,2,4,3,NA,3,3,3,3,1,3,2,3,2,3,1,2,1,3,2,5,2,3,1,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,4,4,4,2,2,2,2,3,3,4,5,3,3,3,3,4,3,4,3,8,4,7,3,3,3,3,3,3,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,NA,NA,NA,NA,NA,NA,5,15,2,0,4,2,5,3,1,4,6,1,1,1631.15
87,08.04.2019 21:16,2621,2.98462,38,1074,0,105,227,0,0,7,0,227,10,0,0,217,2.3,0,0,0,0,2.3,0,2.3,1,0,Livestock,Thurtal,NA,2,2,1,2,3,1,1,2,2,3,5,1,1,2,2,4,2,4,3,NA,3,4,3,NA,1,5,2,NA,1,5,2,NA,1,3,2,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,5,3,1,1,1,3,3,5,5,3,3,1,3,3,3,5,4,8,5,8,3,1,1,5,3,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,15,15,8,0,3,2,6,5,1,4,3,2,2,1132.43
88,09.04.2019 06:57,1518,4.56301,0,1110,0,113,170,125,0,136,0,1405,0,1235,0,170,0,0,0,0,0,0,0,0,1,0,Arable farming,Flaachtal,53,1,4,1,2,1,1,1,2,3,4,3,3,3,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,2,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,5,5,5,5,1,1,1,2,4,2,4,4,4,2,2,3,3,4,3,6,3,2,2,4,3,2,2,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,NA,NA,NA,NA,NA,NA,2,8,1,0,4,2,5,1,3,6,4,2,1,2533.83
89,09.04.2019 07:34,2900,1.33571,83,1424,326,1014,0,0,62,165,0,0,0,0,0,0,17.5231,16.8135,0,0,0.7096,0,0,0,1,1,Livestock,Thurtal,33,1,3,2,2,2,1,2,2,3,3,4,3,3,3,1,4,1,4,2,NA,3,NA,2,NA,2,1,2,NA,1,4,1,NA,2,2,2,NA,2,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,3,2,4,4,1,2,3,2,3,4,3,2,3,3,3,3,4,3,2,6,3,5,3,3,2,5,4,4,2,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,14,14,2,0,3,2,5,4,1,3,6,1,2,831.69
90,09.04.2019 08:17,2818,2.8472,65,1427,453,725,213,0,0,465,0,345,213,132,0,0,42.8619,42.8619,0,26.2192,0,0,0,0,1,0,Livestock,Thurtal,58,1,4,1,2,1,2,3,3,4,4,5,2,4,4,2,4,2,5,2,3,1,3,2,NA,2,NA,2,3,1,3,2,4,1,4,1,4,2,4,1,4,NA,NA,NA,NA,1,0,0,NA,1,NA,NA,1,NA,5,1,5,5,1,1,3,3,3,4,4,4,4,3,3,4,5,5,4,7,4,4,4,4,2,2,4,2,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,2,NA,NA,NA,NA,NA,6,15,7,0,5,3,5,6,2,1,4,2,1,2608.41
91,09.04.2019 08:11,5308,1.20676,41,4811,0,491,0,0,6,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Arable farming,Kohlfirst/Rhein,39,1,4,2,3,1,2,2,2,2,4,3,3,2,4,3,3,3,4,3,2,3,2,3,3,1,5,3,3,1,4,1,4,2,1,2,3,2,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,5,5,5,3,1,1,1,4,3,4,4,3,4,3,5,4,4,4,3,10,4,11,3,3,3,4,4,2,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,3,3,3,2,2,3,1,2,0,10,2,4,3,1,6,5,1,2,1983.35
92,09.04.2019 21:08,1295,0.38901,19,994,56,181,64,0,0,289,0,31,31,0,0,33,0.4,0,0,0,0.34,0.06,0,0.06,1,0,Arable farming,Flaachtal,56,1,4,2,2,2,2,2,2,4,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,2,3,2,3,1,3,2,3,2,3,2,NA,2,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,5,5,5,5,1,2,1,4,4,3,4,1,4,3,3,3,4,5,4,5,4,8,2,1,1,3,3,3,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,4,5,2,1,3,6,1,2,3098.62
93,10.04.2019 07:28,18713,63.73227,75,15779,840,1368,0,616,11,1186,0,16260,0,16260,0,0,0,0,0,0,0,0,0,0,1,0,Specialized crops,Andere Gemeinde,46,1,4,3,3,1,2,1,3,2,5,3,2,5,4,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,1,3,2,NA,2,NA,2,NA,2,NA,0,0,0,0,0,0,0,0,NA,1,1,0,0,5,5,5,5,5,1,5,4,4,4,4,4,4,3,2,2,3,3,4,7,4,6,3,4,2,2,3,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,15,15,8,1,3,4,6,5,1,3,2,2,2,2716.49
94,10.04.2019 08:57,4677,2.23591,64,4103,0,450,114,0,10,175,0,114,114,0,0,0,0,0,0,0,0,0,0,0,1,0,Arable farming,Kohlfirst/Rhein,50,1,2,2,2,1,1,1,2,2,3,2,2,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,3,1,3,1,3,2,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,1,1,1,5,3,5,5,4,4,4,4,4,5,5,4,7,4,5,4,5,3,4,4,3,3,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,NA,NA,NA,NA,NA,7,14,4,0,5,3,6,4,1,2,5,1,1,4131.69
